ID,prefLabel,altLabel,definition,broader,isProcedureFor,exactMatch,closeMatch,source link
https://w3id.org/eusoilvoc#IonExchange,ion exchange,,,soil chemical processes,,http://aims.fao.org/aos/agrovoc/c_3933 | http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#IonExchange | http://opendata.inrae.fr/thesaurusINRAE/c_13127 | http://www.eionet.europa.eu/gemet/concept/4485,,
https://w3id.org/eusoilvoc#Ions,ions,ion,,soil chemical,,http://aims.fao.org/aos/agrovoc/c_16162 | http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#Ion,,
https://w3id.org/eusoilvoc#Iron,iron,,,micronutrients,,http://aims.fao.org/aos/agrovoc/c_3950 | http://opendata.inrae.fr/thesaurusINRAE/c_15808 | http://www.eionet.europa.eu/gemet/concept/4498 | https://soilwise-he.github.io/soil-health#Iron,,
https://w3id.org/eusoilvoc#IronExtractableElements,iron extractable elements,,Iron bound to the soil matrix but that can be released into the soil solution (i.e. become bio-available),iron,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Iroext,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Iroext
https://w3id.org/eusoilvoc#IronTotalElements,iron total elements,,"Total iron includes all iron forms in the soil, from soluble ferrous iron (Fe²⁺) to insoluble ferric iron (Fe³⁺). Iron is essential for plant chlorophyll synthesis and various enzymatic reactions. Deficiency, often seen in alkaline soils, results in chlorosis, while excessive iron can cause toxicity in acidic soils. Source: Soil Chemistry by Bohn et al.",iron,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Irotot,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Irotot
https://w3id.org/eusoilvoc#Irrigation,irrigation,,,soil management,,http://aims.fao.org/aos/agrovoc/c_3954 | http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#Irrigation | http://opendata.inrae.fr/thesaurusINRAE/c_3899 | http://www.eionet.europa.eu/gemet/concept/4505,,
https://w3id.org/eusoilvoc#KoeppenClass,koeppen class,,"Koeppen Class refers to the classification of climate zones based on temperature and precipitation patterns, as defined by the Köppen climate classification system. This classification directly influences soil temperature, moisture content, and vegetation types, which in turn affect soil formation and properties. Source: Köppen, W., 'Geiger's Climate Maps'",soil description,,http://w3id.org/glosis/model/siteplot/koeppenClassProperty,,http://w3id.org/glosis/model/siteplot/koeppenClassProperty
https://w3id.org/eusoilvoc#hydraulicConductivityProcedure-Ksat_bhole,Ksat_bhol,,Saturated hydraulic conductivity. Bore hole method,,soil hydraulic conductivity,http://w3id.org/glosis/model/procedure/hydraulicConductivityProcedure-Ksat_bhole,,http://w3id.org/glosis/model/procedure/hydraulicConductivityProcedure-Ksat_bhole
https://w3id.org/eusoilvoc#hydraulicConductivityProcedure-KSat_calcul-ptf,KSat_calcul-ptf,,Saturated hydraulic conductivity.,,soil hydraulic conductivity,http://w3id.org/glosis/model/procedure/hydraulicConductivityProcedure-KSat_calcul-ptf,,http://w3id.org/glosis/model/procedure/hydraulicConductivityProcedure-KSat_calcul-ptf
https://w3id.org/eusoilvoc#hydraulicConductivityProcedure-KSat_calcul-ptf-genuchten,KSat_calcul-ptf-genucht,,Saturated and not saturated hydraulic conductivity.,,soil hydraulic conductivity,http://w3id.org/glosis/model/procedure/hydraulicConductivityProcedure-KSat_calcul-ptf-genuchten,,http://w3id.org/glosis/model/procedure/hydraulicConductivityProcedure-KSat_calcul-ptf-genuchten
https://w3id.org/eusoilvoc#hydraulicConductivityProcedure-KSat_calcul-ptf-saxton,KSat_calcul-ptf-saxto,,Saturated hydraulic conductivity.,,soil hydraulic conductivity,http://w3id.org/glosis/model/procedure/hydraulicConductivityProcedure-KSat_calcul-ptf-saxton,,http://w3id.org/glosis/model/procedure/hydraulicConductivityProcedure-KSat_calcul-ptf-saxton
https://w3id.org/eusoilvoc#hydraulicConductivityProcedure-Ksat_column,Ksat_colum,,Saturated hydraulic conductivity. Permeability in cm/hr determined in column filled with fine earth fraction,,soil hydraulic conductivity,http://w3id.org/glosis/model/procedure/hydraulicConductivityProcedure-Ksat_column,,http://w3id.org/glosis/model/procedure/hydraulicConductivityProcedure-Ksat_column
https://w3id.org/eusoilvoc#hydraulicConductivityProcedure-Ksat_dblring,Ksat_dblring,,Saturated hydraulic conductivity. Double ring method,,soil hydraulic conductivity,http://w3id.org/glosis/model/procedure/hydraulicConductivityProcedure-Ksat_dblring,,http://w3id.org/glosis/model/procedure/hydraulicConductivityProcedure-Ksat_dblring
https://w3id.org/eusoilvoc#hydraulicConductivityProcedure-Ksat_invbhole,Ksat_invbhol,,Saturated hydraulic conductivity. Inverse bore hole method,,soil hydraulic conductivity,http://w3id.org/glosis/model/procedure/hydraulicConductivityProcedure-Ksat_invbhole,,http://w3id.org/glosis/model/procedure/hydraulicConductivityProcedure-Ksat_invbhole
https://w3id.org/eusoilvoc#LabileSolutes,labile solutes,labile solute,,nonconservative solutes,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#LabileSolute,,
https://w3id.org/eusoilvoc#LandCover,land cover,,,,,http://aims.fao.org/aos/agrovoc/c_37897 | http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#LandCover | http://opendata.inrae.fr/thesaurusINRAE/c_0617cfcc | http://www.eionet.europa.eu/gemet/concept/4612,,
https://w3id.org/eusoilvoc#LandUse,land use,,"Land use corresponds to the socio-economic description (functional dimension) of areas: areas used for residential, industrial or commercial purposes, for farming or forestry, for recreational or conservation purposes, etc. Links with land cover are possible; it may be possible to infer land use from land cover and conversely. But situations are often complicated and the link is not so evident. Contrary to land cover, land use is difficult to 'observe'. For example, it is often difficult to decide if grasslands are used or not for agricultural purposes. Distinctions between land use and land cover and their definition have impacts on the development of classification systems, data collection and information systems in general. | The total of arrangements, activities, and inputs that people undertake in a certain land cover type (FAO, 1997a; FAO/UNEP, 1999).",external factors,,http://aims.fao.org/aos/agrovoc/c_4182 | http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#LandUse | http://opendata.inrae.fr/thesaurusINRAE/c_22741 | http://www.eionet.europa.eu/gemet/concept/4678,https://soilwise-he.github.io/soil-health#LandUses,https://www.eea.europa.eu/help/glossary/eea-glossary/land-use | https://archive.ipcc.ch/ipccreports/sres/land_use/index.php?idp=45
https://w3id.org/eusoilvoc#LandUseBareCover,land use bare cover,,"Bare Cover Abundance refers to the extent of land area without vegetation or artificial cover, such as bare soil or rocky surfaces. High proportions of bare cover increase the risk of soil erosion and desertification, particularly in areas with poor vegetation or human disturbance. Source: FAO, 'Land Use and Land Cover Classification'",land use,,http://w3id.org/glosis/model/siteplot/bareCoverAbundanceProperty,,http://w3id.org/glosis/model/siteplot/bareCoverAbundanceProperty
https://w3id.org/eusoilvoc#LandUseClass,land use class,,"Land Use Class refers to the classification of land based on its primary use, such as agricultural, industrial, urban, or natural areas. This property helps assess the impact of land management practices on soil quality, including erosion risks, compaction, and fertility, and is critical for sustainable land-use planning. Source: FAO, 'Land Use and Land Cover Classification'",soil description,,http://w3id.org/glosis/model/siteplot/landUseClassProperty,,http://w3id.org/glosis/model/siteplot/landUseClassProperty
https://w3id.org/eusoilvoc#LandUseForests,land use forests,land use forest,"Forest Abundance refers to the proportion or extent of land covered by forest vegetation in a given area. It is often quantified as the percentage of land area dominated by tree species, reflecting the ecological importance of forests in influencing soil fertility, moisture retention, and biodiversity. Forested areas typically contribute to soil formation and stabilization through leaf litter and root systems that reduce erosion. Source: FAO, 'Forest Resources Assessment'",land use,,http://w3id.org/glosis/model/siteplot/forestAbundanceProperty,,http://w3id.org/glosis/model/siteplot/forestAbundanceProperty
https://w3id.org/eusoilvoc#LandUseGrasses,land use grasses,land use grass,"Grass Abundance indicates the extent or percentage of land covered by grasses or herbaceous plants. This property is important for understanding land productivity, grazing capacity, and soil health, as grasses play a key role in preventing soil erosion, enhancing organic matter content, and maintaining soil structure. Source: FAO, 'Grassland Ecosystems and Management'",land use,,http://w3id.org/glosis/model/siteplot/grassAbundanceProperty,,http://w3id.org/glosis/model/siteplot/grassAbundanceProperty
https://w3id.org/eusoilvoc#LandUseShrubs,land use shrubs,land use shrub,"Shrubs Abundance refers to the extent or abundance of shrub vegetation in a given area. Shrubs influence soil structure by reducing erosion, improving soil organic matter through leaf litter, and enhancing nutrient cycling. They are also indicators of ecosystem health in many terrestrial environments. Source: FAO, 'Vegetation and Land Use in Arid Zones'",land use,,http://w3id.org/glosis/model/siteplot/shrubsAbundanceProperty,,http://w3id.org/glosis/model/siteplot/shrubsAbundanceProperty
https://w3id.org/eusoilvoc#LandformComplex,landform complex,,"Landform Complex describes a region with multiple interrelated landforms such as ridges, valleys, and hills. This property is essential for understanding how diverse landforms within a landscape influence soil distribution, water flow, and erosion patterns, ultimately affecting soil management strategies. Source: FAO, 'Soil Formation and Classification'",physiography,,http://w3id.org/glosis/model/siteplot/landformComplexProperty,,http://w3id.org/glosis/model/siteplot/landformComplexProperty
https://w3id.org/eusoilvoc#LeastLimitingWaterRange,least limiting water range,,,soil moisture contents | soil water retention index,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#LeastLimitingWaterRange,,
https://w3id.org/eusoilvoc#LiquidConsistence,liquid consistence,,,soil consistence,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#LiquidConsistence,,
https://w3id.org/eusoilvoc#LiquidRatio,liquid ratio,,,soil moisture contents,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#LiquidRatio,,
https://w3id.org/eusoilvoc#LiquidWasteDisposal,liquid waste disposal,,,waste disposal,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#LiquidWasteDisposal,,
https://w3id.org/eusoilvoc#Lithology,lithology,,"Lithology refers to the physical characteristics of the parent material, such as the mineral composition, texture, and structure of the underlying rocks or sediments. The lithology of an area influences soil formation by affecting drainage, nutrient content, and the ability of the soil to support vegetation. Source: AGI, 'Encyclopedia of Geology'",geology,,http://opendata.inrae.fr/thesaurusINRAE/c_11570 | http://w3id.org/glosis/model/siteplot/lithologyProperty,http://aims.fao.org/aos/agrovoc/c_5748,http://w3id.org/glosis/model/siteplot/lithologyProperty
https://w3id.org/eusoilvoc#LongitudinalDispersion,longitudinal dispersion,,,soil solute dispersive transport,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#LongitudinalDispersion,,
https://w3id.org/eusoilvoc#Macronutrients,macronutrients,macronutrient,,soil nutrients,,http://aims.fao.org/aos/agrovoc/c_5dbd59ad | https://soilwise-he.github.io/soil-health#Macronutrients,,
https://w3id.org/eusoilvoc#Macroporosity,macroporosity,,,soil porosity,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#Macroporosity | http://opendata.inrae.fr/thesaurusINRAE/c_5012,,
https://w3id.org/eusoilvoc#Magnesium,magnesium,,,micronutrients,,http://aims.fao.org/aos/agrovoc/c_4517 | http://opendata.inrae.fr/thesaurusINRAE/c_15747 | https://soilwise-he.github.io/soil-health#Magnesium,,
https://w3id.org/eusoilvoc#MagnesiumExchangeableBases,magnesium exchangeable bases,magnesium exchangeable base,Magnesium bound to exchange surfaces in the soil such as clay minerals and organic matter that can be released to the soil solution upon exchange,magnesium,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Magexc,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Magexc
https://w3id.org/eusoilvoc#MagnesiumExtractableElements,magnesium extractable elements,,Magnesium bound to the soil matrix but that can be released into the soil solution (i.e. become bio-available),magnesium,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Magext,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Magext
